Tip_Label,In,Aq,Vt,Ca,Ne,Fr,SETe,Herb,TrophicLevel,TrophicNiche,ForagingNiche,BLFamilyLatin,final_family
Aepypodius_arfakianus,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Aepypodius_bruijnii,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Aeronautes_andecolus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Apodidae,Apodidae
Aeronautes_montivagus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Apodidae,Apodidae
Aeronautes_saxatalis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Apodidae,Apodidae
Aethia_cristatella,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Alcidae,Alcidae
Aethia_psittacula,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Alcidae,Alcidae
Aethia_pusilla,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Alcidae,Alcidae
Aethia_pygmaea,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Alcidae,Alcidae
Aethopyga_bella,50,0,0,0,50,0,0,0,Omnivore,Omnivore,NA,Nectariniidae,Nectariniidae
Aethopyga_boltoni,50,0,0,0,50,0,0,0,Omnivore,Omnivore,NA,Nectariniidae,Nectariniidae
Aethopyga_christinae,20,0,0,0,30,0,50,0,Herbivore,Omnivore,NA,Nectariniidae,Nectariniidae
Aethopyga_duyvenbodei,50,0,0,0,50,0,0,0,Omnivore,Omnivore,NA,Nectariniidae,Nectariniidae
Aethopyga_eximia,50,0,0,0,50,0,0,0,Omnivore,Omnivore,NA,Nectariniidae,Nectariniidae
Aethopyga_flagrans,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_gouldiae,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_ignicauda,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_linaraborae,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_mystacalis,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_nipalensis,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_primigenia,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_pulcherrima,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_saturata,20,0,0,0,80,0,0,0,Herbivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_shelleyi,40,0,0,0,60,0,0,0,Omnivore,Nectarivore,Nectarivore glean,Nectariniidae,Nectariniidae
Aethopyga_siparaja,30,0,0,0,70,0,0,0,Herbivore,Nectarivore,Generalist,Nectariniidae,Nectariniidae
Afropavo_congensis,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Invertivore ground,Phasianidae,Phasianidae
Agamia_agami,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Agapornis_canus,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittaculidae
Agapornis_fischeri,0,0,0,0,0,20,80,0,Herbivore,Granivore,Granivore arboreal,Psittacidae,Psittaculidae
Agapornis_lilianae,0,0,0,0,0,10,60,30,Herbivore,Granivore,Granivore ground,Psittacidae,Psittaculidae
Agapornis_nigrigenis,0,0,0,0,0,0,80,20,Herbivore,Granivore,Granivore ground,Psittacidae,Psittaculidae
Agapornis_personatus,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Psittacidae,Psittaculidae
Agapornis_pullarius,0,0,0,0,0,30,70,0,Herbivore,Granivore,Granivore ground,Psittacidae,Psittaculidae
Agapornis_roseicollis,0,0,0,0,0,0,70,30,Herbivore,Granivore,Granivore ground,Psittacidae,Psittaculidae
Agapornis_swindernianus,10,0,0,0,0,40,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittaculidae
Agapornis_taranta,0,0,0,0,0,40,60,0,Herbivore,Granivore,Granivore ground,Psittacidae,Psittaculidae
Agelaioides_badius,40,0,0,0,0,10,50,0,Omnivore,Omnivore,NA,Icteridae,Icteridae
Agelaius_assimilis,30,0,30,0,0,20,20,0,Omnivore,Omnivore,NA,Icteridae,Icteridae
Agelaius_humeralis,30,0,30,0,10,10,20,0,Omnivore,Omnivore,NA,Icteridae,Icteridae
Agelaius_phoeniceus,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Icteridae,Icteridae
Agelaius_tricolor,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Icteridae,Icteridae
Agelaius_xanthomus,60,0,0,0,0,20,20,0,Omnivore,Invertivore,Invertivore glean arboreal,Icteridae,Icteridae
Agelastes_meleagrides,40,0,0,0,0,20,30,10,Omnivore,Omnivore,NA,Numididae,Numididae
Agelastes_niger,40,0,0,0,0,20,30,10,Omnivore,Omnivore,NA,Numididae,Numididae
Agelasticus_cyanopus,20,30,0,0,0,0,20,30,Omnivore,Omnivore,NA,Icteridae,Icteridae
Agelasticus_thilius,20,60,0,0,0,0,8,12,Carnivore,Aquatic predator,Aquatic ground,Icteridae,Icteridae
Agelasticus_xanthophthalmus,80,10,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore ground,Icteridae,Icteridae
Aglaeactis_aliciae,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Aglaeactis_castelnaudii,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Aglaeactis_cupripennis,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Aglaeactis_pamela,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Aglaiocercus_berlepschi,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Aglaiocercus_coelestis,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Aglaiocercus_kingi,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Agriornis_albicauda,40,0,60,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Tyrannidae,Tyrannidae
Agriornis_lividus,40,0,60,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Tyrannidae,Tyrannidae
Agriornis_micropterus,40,0,60,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Tyrannidae,Tyrannidae
Agriornis_montanus,30,0,50,0,0,0,20,0,Carnivore,Omnivore,NA,Tyrannidae,Tyrannidae
Agriornis_murinus,40,0,60,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Tyrannidae,Tyrannidae
Ailuroedus_buccoides,40,0,10,0,0,50,0,0,Omnivore,Omnivore,NA,Ptilonorhynchidae,Ptilonorhynchidae
Ailuroedus_crassirostris,10,0,20,0,10,50,0,10,Herbivore,Omnivore,NA,Ptilonorhynchidae,Ptilonorhynchidae
Aimophila_aestivalis,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Emberizidae,Passerellidae
Aimophila_botterii,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore ground,Emberizidae,Passerellidae
Aimophila_carpalis,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Passerellidae
Aimophila_cassinii,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Emberizidae,Passerellidae
Aimophila_humeralis,80,0,0,0,0,10,10,0,Carnivore,Invertivore,Generalist,Emberizidae,Passerellidae
Aimophila_mystacalis,40,0,0,0,0,10,50,0,Omnivore,Omnivore,NA,Emberizidae,Passerellidae
Aimophila_notosticta,30,0,0,0,0,20,50,0,Herbivore,Omnivore,NA,Emberizidae,Passerellidae
Aimophila_quinquestriata,20,0,0,0,0,30,50,0,Herbivore,Omnivore,NA,Emberizidae,Passerellidae
Aimophila_rufescens,30,0,0,0,10,10,50,0,Herbivore,Omnivore,NA,Emberizidae,Passerellidae
Aimophila_ruficauda,30,0,0,0,0,20,50,0,Herbivore,Omnivore,NA,Emberizidae,Passerellidae
Aimophila_ruficeps,20,0,10,0,0,10,60,0,Herbivore,Granivore,Granivore ground,Emberizidae,Passerellidae
Aimophila_stolzmanni,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Emberizidae,Passerellidae
Aimophila_strigiceps,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Passerellidae
Aix_galericulata,0,30,0,0,0,0,0,70,Herbivore,Herbivore aquatic,Herbivore aquatic surface,Anatidae,Anatidae
Aix_sponsa,0,10,0,0,0,10,24,56,Herbivore,Omnivore,NA,Anatidae,Anatidae
Alaemon_alaudipes,70,0,10,0,0,0,10,10,Carnivore,Invertivore,Invertivore ground,Alaudidae,Alaudidae
Alaemon_hamertoni,90,0,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore ground,Alaudidae,Alaudidae
Alauda_arvensis,40,0,0,0,0,0,40,20,Omnivore,Omnivore,NA,Alaudidae,Alaudidae
Alauda_gulgula,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Alaudidae,Alaudidae
Alauda_japonica,40,0,0,0,0,0,40,20,Omnivore,Omnivore,NA,Alaudidae,Alaudidae
Alauda_razae,40,0,0,0,0,0,40,20,Omnivore,Omnivore,NA,Alaudidae,Alaudidae
Alca_torda,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Alcidae,Alcidae
Alcedo_argentata,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_atthis,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_azurea,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_coerulescens,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_cristata,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_cyanopectus,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_euryzona,0,90,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_hercules,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_leucogaster,40,60,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_meninting,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_pusilla,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_quadribrachys,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_semitorquata,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_vintsioides,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcedo_websteri,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Alcippe_brunnea,70,0,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore ground,Timaliidae,Pellorneidae
Alcippe_brunneicauda,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_chrysotis,60,0,0,0,0,20,20,0,Omnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Alcippe_cinerea,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Pellorneidae
Alcippe_cinereiceps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Alcippe_danisi,90,0,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Alcippe_dubia,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore ground,Timaliidae,Pellorneidae
Alcippe_formosana,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Alcippe_grotei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_klossi,90,0,0,0,10,0,0,0,Carnivore,Invertivore,Invertivore bark,Timaliidae,Pellorneidae
Alcippe_ludlowi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_manipurensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Alcippe_morrisonia,60,0,0,0,0,20,20,0,Omnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_nipalensis,60,0,0,0,20,20,0,0,Omnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_peracensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_poioicephala,80,0,0,0,20,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_pyrrhoptera,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Leiothrichidae
Alcippe_ruficapilla,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Alcippe_rufogularis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Timaliidae,Pellorneidae
Alcippe_striaticollis,70,0,0,0,0,0,0,30,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Alcippe_variegaticeps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Timaliidae,Leiothrichidae
Alcippe_vinipectus,80,0,0,0,0,10,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Sylviidae
Aleadryas_rufinucha,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Generalist,Pachycephalidae,Oreoicidae
Alectoris_barbara,10,0,0,0,0,20,20,50,Herbivore,Omnivore,NA,Phasianidae,Phasianidae
Alectoris_chukar,10,0,0,0,0,10,60,20,Herbivore,Granivore,Granivore ground,Phasianidae,Phasianidae
Alectoris_graeca,30,0,0,0,0,0,0,70,Herbivore,Herbivore terrestrial,Herbivore ground,Phasianidae,Phasianidae
Alectoris_magna,10,0,0,0,0,0,20,70,Herbivore,Herbivore terrestrial,Herbivore ground,Phasianidae,Phasianidae
Alectoris_melanocephala,10,0,0,0,0,0,30,60,Herbivore,Herbivore terrestrial,Herbivore ground,Phasianidae,Phasianidae
Alectoris_philbyi,10,0,0,0,0,0,30,60,Herbivore,Herbivore terrestrial,Herbivore ground,Phasianidae,Phasianidae
Alectoris_rufa,10,0,0,0,0,10,20,60,Herbivore,Herbivore terrestrial,Herbivore ground,Phasianidae,Phasianidae
Alectroenas_madagascariensis,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Alectroenas_pulcherrima,0,0,0,0,0,80,20,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Alectroenas_sganzini,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Alectrurus_risora,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Alectrurus_tricolor,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Alectura_lathami,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Alethe_choloensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Turdidae,Muscicapidae
Alethe_diademata,80,0,20,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Turdidae,Muscicapidae
Alethe_fuelleborni,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Turdidae,Muscicapidae
Alethe_poliocephala,80,0,20,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Turdidae,Muscicapidae
Alethe_poliophrys,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Turdidae,Muscicapidae
Alipiopsitta_xanthops,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Alisterus_amboinensis,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittaculidae
Alisterus_chloropterus,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittaculidae
Alisterus_scapularis,0,0,0,0,10,30,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittaculidae
Alle_alle,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Alcidae,Alcidae
Alophoixus_affinis,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Pycnonotidae,Pycnonotidae
Alophoixus_bres,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Pycnonotidae,Pycnonotidae
Alophoixus_finschii,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Pycnonotidae,Pycnonotidae
Alophoixus_flaveolus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Pycnonotidae,Pycnonotidae
Alophoixus_ochraceus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Pycnonotidae,Pycnonotidae
Alophoixus_pallidus,20,0,0,0,10,70,0,0,Herbivore,Frugivore,Fugivore glean,Pycnonotidae,Pycnonotidae
Alophoixus_phaeocephalus,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Pycnonotidae,Pycnonotidae
Alopochelidon_fucata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Hirundinidae,Hirundinidae
Alopochen_aegyptiaca,0,10,0,0,0,0,15,75,Herbivore,Omnivore,NA,Anatidae,Anatidae
Amadina_erythrocephala,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Estrildidae,Estrildidae
Amadina_fasciata,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Estrildidae,Estrildidae
Amalocichla_incerta,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Petroicidae,Petroicidae
Amalocichla_sclateriana,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Petroicidae,Petroicidae
Amandava_amandava,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore arboreal,Estrildidae,Estrildidae
Amandava_formosa,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Estrildidae,Estrildidae
Amandava_subflava,20,0,0,0,0,0,60,20,Herbivore,Granivore,Granivore arboreal,Estrildidae,Estrildidae
Amaurocichla_bocagei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Motacillidae
Amaurolimnas_concolor,30,40,10,0,0,10,4,6,Carnivore,Omnivore,NA,Rallidae,Rallidae
Amaurornis_akool,30,40,0,0,0,0,0,30,Carnivore,Omnivore,NA,Rallidae,Rallidae
Amaurornis_bicolor,40,40,0,0,0,0,0,20,Carnivore,Omnivore,NA,Rallidae,Rallidae
Amaurornis_flavirostra,10,60,0,10,0,0,0,20,Carnivore,Aquatic predator,Aquatic ground,Rallidae,Rallidae
Amaurornis_isabellina,40,10,0,0,0,0,30,20,Omnivore,Omnivore,NA,Rallidae,Rallidae
Amaurornis_magnirostris,40,10,0,0,0,0,30,20,Omnivore,Omnivore,NA,Rallidae,Rallidae
Amaurornis_moluccana,30,40,0,0,0,0,8,22,Carnivore,Omnivore,NA,Rallidae,Rallidae
Amaurornis_olivacea,30,40,0,0,0,0,8,22,Carnivore,Omnivore,NA,Rallidae,Rallidae
Amaurornis_olivieri,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Rallidae,Rallidae
Amaurornis_phoenicurus,20,60,0,0,0,0,4,16,Carnivore,Aquatic predator,Aquatic ground,Rallidae,Rallidae
Amaurospiza_carrizalensis,60,0,0,0,0,0,40,0,,Invertivore,,Cardinalidae,Cardinalidae
Amaurospiza_concolor,20,0,0,0,0,0,60,20,Herbivore,Granivore,Granivore arboreal,Cardinalidae,Cardinalidae
Amaurospiza_moesta,20,0,0,0,0,0,70,10,Herbivore,Granivore,Granivore arboreal,Cardinalidae,Cardinalidae
Amazilia_amabilis,0,0,0,0,100,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_amazilia,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_beryllina,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_boucardi,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_brevirostris,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_candida,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_castaneiventris,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_chionogaster,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_cyanifrons,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_cyanocephala,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_cyanura,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_decora,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_edward,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_fimbriata,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_franciae,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_lactea,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_leucogaster,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_luciae,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_rosenbergi,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_rutila,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_saucerrottei,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_tobaci,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_tzacatl,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_versicolor,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_violiceps,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_viridicauda,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_viridifrons,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_viridigaster,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazilia_yucatanensis,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Amazona_aestiva,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
Amazona_agilis,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_albifrons,0,0,0,0,0,20,50,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_amazonica,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
Amazona_arausiaca,0,0,0,0,0,60,40,0,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
Amazona_auropalliata,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_autumnalis,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
Amazona_barbadensis,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_brasiliensis,10,0,0,0,10,40,20,20,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_collaria,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_dufresniana,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_farinosa,0,0,0,0,0,50,30,20,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_festiva,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
Amazona_finschi,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_guildingii,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_imperialis,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_kawalli,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
Amazona_leucocephala,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_mercenaria,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
Amazona_ochrocephala,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_oratrix,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_pretrei,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Amazona_rhodocorytha,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Psittacidae,Psittacidae
